C:\Users\000\OneDrive\Desktop\fire_predictor_project발생일시_년,발생일시_월,발생일시_일,발생일시_시간,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_시도,발생장소_시군구,발생장소_읍면,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,full_address,LAT,LON
2024,9,29,15:41,일,2024,9,30,16:30,전북,전북,남원,산동,부절,기,작업장실화,산업현장실화,0.31,대한민국 전북 남원 산동,35.49311,127.47316
2024,9,10,14:35,화,2024,9,10,17:52,충남,충남,부여,규암,수목,기,기타(직접입력),원인미상,0.03,대한민국 충남 부여 규암,36.27452,126.88752
2024,9,10,14:24,화,2024,9,10,22:00,경북,경북,상주,화동,신촌,기,기타(직접입력),조사중,1.0,대한민국 경북 상주 화동,36.385477,127.9501924
2024,9,5,6:51,목,2024,9,5,7:26,충남,충남,천안 동남,수신,해정,담,기타(직접입력),담뱃불실화추정,0.02,대한민국 충남 천안 동남 수신,36.7452768,127.2894015
2024,8,18,11:40,일,2024,8,18,16:00,울산,울산,울주,범서,서사,입,기타(직접입력),입산자실화추정,0.2,대한민국 울산 울주 범서,35.5707493,129.2368105
2024,8,15,11:38,목,2024,8,15,12:08,경기,경기,안산,단원,선부,기,기타(직접입력),원인미상,0.01,대한민국 경기 안산 단원,37.35009,126.822414
2024,8,14,15:17,수,2024,8,14,19:15,전남,전남,완도,금당,차우,기,기타(직접입력),전신주단락,0.14,대한민국 전남 완도 금당,34.43926,127.05414
2024,8,12,11:45,월,2024,8,12,12:08,경기,경기,파주,탄현,금산,기,기타(직접입력),조사중,0.01,대한민국 경기 파주 탄현,37.8042615,126.7186775
2024,6,28,12:20,금,2024,6,28,15:50,충남,충남,공주,신풍,용수,담,기타(직접입력),담뱃불실화,0.3,대한민국 충남 공주 신풍,36.5070333,126.9455613
2024,6,21,15:57,금,2024,6,21,20:00,전북,전북,남원,산내,백일,입,기타(직접입력),입산자실화추정,0.33,대한민국 전북 남원 산내,35.40046,127.61642
2024,6,20,14:44,목,2024,6,20,16:05,강원,강원,정선,남면,유평,기,기타(직접입력),전선혼촉,0.04,대한민국 강원 정선 남면,37.2835,128.72975
2024,6,18,17:25,화,2024,6,18,20:30,충남,충남,서천,화양,보현,기,기타(직접입력),원인미상,0.01,대한민국 충남 서천 화양,36.0508194,126.7861149
2024,6,18,13:57,화,2024,6,18,17:00,강원,강원,평창,진부,척전,기,기타(직접입력),원인미상,0.17,대한민국 강원 평창 진부,37.6425685,128.5748224
2024,6,18,12:41,화,2024,6,18,15:18,경기,경기,용인 처인,이동,송전,기,기타(직접입력),원인미상,0.06,대한민국 경기 용인 처인 이동,37.1390766,127.1997811
2024,6,17,10:26,월,2024,6,17,11:18,경북,경북,영천,신녕,화서,기,기타(직접입력),원인미상,0.01,대한민국 경북 영천 신녕,36.0333598,128.791276
2024,6,15,15:12,토,2024,6,15,18:55,충남,충남,서산,해미,대곡,기,기타(직접입력),포크레인화재비화,0.2,대한민국 충남 서산 해미,36.7175368,126.5432623
2024,6,13,13:29,목,2024,6,13,17:00,남부,경북,김천,구성,마산,기,기타(직접입력),송전선로지락,0.45,대한민국 경북 김천 구성,36.031047,128.039395
2024,6,10,4:38,월,2024,6,10,14:06,인천,인천,강화,양사,덕하,기,기타(직접입력),원인미상,0.13,대한민국 인천 강화 양사,37.7983361,126.4085439
2024,6,10,3:03,월,2024,6,10,14:23,인천,인천,강화,하점,신봉,기,기타(직접입력),원인미상,0.46,대한민국 인천 강화 하점,37.7733444,126.4139111
2024,6,9,12:29,일,2024,6,9,14:10,인천,인천,강화,삼산,매음,기,기타(직접입력),원인미상,0.01,대한민국 인천 강화 삼산,37.7032204,126.3216476
2024,6,7,15:07,금,2024,6,7,15:49,경기,경기,양평,단월,덕수,기,기타(직접입력),원인미상,0.02,대한민국 경기 양평 단월,37.5411074,127.6727088
2024,6,5,15:37,수,2024,6,5,18:00,경기,경기,광주,초월,신월,,기타(직접입력),농막화재,0.03,대한민국 경기 광주 초월,37.3733591,127.2999508
2024,6,1,15:22,토,2024,6,1,18:35,경기,경기,파주,탄현,축현,,주택화재비화,공장화재,0.99,대한민국 경기 파주 탄현,37.8042615,126.7186775
2024,5,24,13:27,금,2024,5,24,17:20,전남,전남,화순,사평,검산,,기타(직접입력),밭두렁소각,0.5,대한민국 전남 화순 사평,35.0081,127.092809
2024,5,23,21:55,목,2024,5,24,1:00,경북,경북,상주,낙동,물량,기,작업장실화,산업현장실화추정,0.03,대한민국 경북 상주 낙동,36.3629476,128.2983398
2024,5,19,10:57,일,2024,5,19,12:50,울산,울산,울주,청량,중,기,기타(직접입력),전기적요인,0.03,대한민국 울산 울주 청량,35.4784668,129.2820358
2024,5,4,11:49,토,2024,5,4,12:27,인천,인천,강화,양도,삼흥,,기타(직접입력),밭두렁소각,0.06,대한민국 인천 강화 양도,37.664985,126.4202004
2024,5,4,10:33,토,2024,5,4,18:45,강원,강원,홍천,내촌,문현,입,기타(직접입력),입산자실화,1.46,대한민국 강원 홍천 내촌,37.81543,128.08729
2024,5,3,11:14,금,2024,5,3,12:30,경북,경북,봉화,재산,갈산,입,기타(직접입력),입산자실화추정,0.02,대한민국 경북 봉화 재산,36.817516,128.9628136
2024,5,2,16:07,목,2024,5,2,18:10,충남,충남,서천,판교,판교,입,기타(직접입력),입산자실화,0.07,대한민국 충남 서천 판교,36.1554157,126.6794253
2024,5,2,11:42,목,2024,5,2,14:05,경북,경북,문경,마성,오천,기,기타(직접입력),조류퇴치탄 성능시험,0.27,대한민국 경북 문경 마성,36.6949305,128.1343878
2024,4,28,13:21,일,2024,4,28,14:43,충남,충남,당진,정미,천의,입,기타(직접입력),입산자실화,0.03,대한민국 충남 당진 정미,36.85909,126.56302
2024,4,28,12:40,일,2024,4,28,13:23,충남,충남,태안,남,양잠,담,기타(직접입력),담뱃불실화,0.22,대한민국 충남 태안 남,36.6704094,126.2997798
2024,4,26,15:42,금,2024,4,26,17:00,경북,경북,봉화,봉화,석평,,농산폐기물소각,농산폐기물소각,0.26,대한민국 경북 봉화 봉화,36.8914813,128.7268956
2024,4,23,16:52,화,2024,4,23,17:13,경기,경기,성남,분당,이매,담,기타(직접입력),담뱃불실화,0.01,대한민국 경기 성남 분당,37.3605706,127.1106485
2024,4,22,13:40,월,2024,4,22,15:41,충북,충북,충주,신니,문숭,기,기타(직접입력),낚시꾼실화추정(담뱃불),0.01,대한민국 충북 충주 신니,37.0020964,127.7406618
2024,4,19,21:21,금,2024,4,19,22:47,경기,경기,포천,화현,화현,기,기타(직접입력),불씨취급부주의,0.01,대한민국 경기 포천 화현,37.8985558,127.3024664
2024,4,18,16:12,목,2024,4,18,17:30,경기,경기,화성,서신,전곡,담,기타(직접입력),담뱃불실화,0.25,대한민국 경기 화성 서신,37.1694692,126.7050976
2024,4,14,18:42,일,2024,4,14,20:34,경기,경기,양주,은현,선암,입,기타(직접입력),입산자실화,0.06,대한민국 경기 양주 은현,37.8686013,127.0232139
2024,4,14,15:57,일,2024,4,14,19:00,강원,강원,홍천,내촌,문현,입,기타(직접입력),입산자실화,0.94,대한민국 강원 홍천 내촌,37.81543,128.08729
2024,4,14,11:09,일,2024,4,14,18:00,북부,경기,김포,월곶,조강,입,기타(직접입력),입산자실화,0.3,대한민국 경기 김포 월곶,37.7160337,126.5548863
2024,4,13,22:32,토,2024,4,14,0:23,충남,충남,홍성,은하,대율,입,기타(직접입력),입산자실화추정,0.03,대한민국 충남 홍성 은하,36.5291539,126.5893611
2024,4,13,16:55,토,2024,4,13,18:40,강원,강원,횡성,우천,용둔,담,담뱃불실화,담뱃불실화,0.71,대한민국 강원 횡성 우천,37.4612995,128.062255
2024,4,13,15:11,토,2024,4,13,18:57,경기,경기,파주,광탄,마장,기,기타(직접입력),재처리부주의,4.13,대한민국 경기 파주 광탄,37.781364,126.848291
2024,4,13,14:01,토,2024,4,13,15:15,전북,전북,무주,설천,기곡,입,기타(직접입력),입산자실화추정,0.38,대한민국 전북 무주 설천,36.0122451,127.7882931
2024,4,13,13:37,토,2024,4,13,15:31,경북,경북,청송,현서,모계,입,기타(직접입력),입산자실화추정,0.36,대한민국 경북 청송 현서,36.23422,128.91731
2024,4,13,11:26,토,2024,4,13,14:54,경기,경기,파주,탄현,금산,기,기타(직접입력),원인미상,0.33,대한민국 경기 파주 탄현,37.8042615,126.7186775
2024,4,13,11:15,토,2024,4,13,13:48,경북,경북,영천,임고,수성,입,기타(직접입력),입산실화추정,0.31,대한민국 경북 영천 임고,36.0209205,128.973087
2024,4,12,14:25,금,2024,4,12,16:50,중부,충북,단양,영춘,동대,입,기타(직접입력),입산자실화추정,0.06,대한민국 충북 단양 영춘,37.0802081,128.4831052
2024,4,12,12:52,금,2024,4,12,13:45,강원,강원,횡성,우천,하궁,기,성묘객실화,성묘객실화(담뱃불),0.12,대한민국 강원 횡성 우천,37.4612995,128.062255
2024,4,12,12:50,금,2024,4,12,13:56,경북,경북,경주,산내,일부,담,담뱃불실화,담뱃불실화,0.12,대한민국 경북 경주 산내,35.7576548,129.0472586
2024,4,8,17:18,월,2024,4,8,17:47,경기,경기,안산,단원,선부,기,기타(직접입력),어린이불장난,0.01,대한민국 경기 안산 단원,37.35009,126.822414
2024,4,8,12:47,월,2024,4,8,14:01,경기,경기,고양,덕양,내유,기,기타(직접입력),재처리부주의,0.01,대한민국 경기 고양 덕양,37.6568755,126.831451
2024,4,8,6:08,월,2024,4,8,11:00,경기,경기,성남,분당,백현,담,담뱃불실화,담뱃불실화,0.53,대한민국 경기 성남 분당,37.3605706,127.1106485
2024,4,7,14:27,일,2024,4,7,16:00,경기,경기,남양주,와부,율석,기,기타(직접입력),양봉훈연부주의,0.08,대한민국 경기 남양주 와부,37.5862797,127.2188793
2024,4,7,14:16,일,2024,4,7,15:30,강원,강원,양양,강현,정암,기,기타(직접입력),원인미상,0.09,대한민국 강원 양양 강현,38.149331,128.604082
2024,4,7,12:49,일,2024,4,7,13:21,경북,경북,상주,화남,평온,기,기타(직접입력),화목보일러재투기,0.09,대한민국 경북 상주 화남,36.4435325,127.8959083
2024,4,7,12:23,일,2024,4,7,13:46,강원,강원,횡성,횡성,송전,입,기타(직접입력),입산자실화,0.19,대한민국 강원 횡성 횡성,37.4828074,128.0104835
2024,4,7,10:54,일,2024,4,7,11:54,충북,충북,제천,청풍,교,기,작업장실화,양봉장실화추정,0.08,대한민국 충북 제천 청풍,36.9962642,128.165439
2024,4,7,10:32,일,2024,4,7,12:15,경기,경기,남양주,화도,답내,쓰,기타(직접입력),쓰레기소각,0.12,대한민국 경기 남양주 화도,37.6302005,127.3179009
2024,4,4,17:26,목,2024,4,4,19:00,경기,경기,남양주,진접,배양,쓰,기타(직접입력),쓰레기소각,0.28,대한민국 경기 남양주 진접,37.7200538,127.2032505
2024,4,2,15:23,화,2024,4,2,19:30,강원,강원,홍천,서,중방대,기,기타(직접입력),미상,2.4,대한민국 강원 홍천 서,37.67158,127.63637
2024,4,2,13:48,화,2024,4,2,17:00,경기,경기,포천,일동,유동,입,기타(직접입력),입산자실화,2.0,대한민국 경기 포천 일동,37.958362,127.318438
2024,4,2,12:05,화,2024,4,2,13:58,충북,충북,청주 상당,문의,후곡,,농산폐기물소각,농산부산물소각,0.6,대한민국 충북 청주 상당 문의,36.4969286,127.4794064
2024,4,2,12:05,화,2024,4,2,14:13,경기,경기,용인,수지,동천,기,작업장실화,산업현장실화,1.26,대한민국 경기 용인 수지,37.3307192,127.0920536
2024,4,2,11:10,화,2024,4,2,12:14,경기,경기,양평,서종,수입,쓰,기타(직접입력),쓰레기소각,0.06,대한민국 경기 양평 서종,37.609039,127.348047
2024,4,1,16:15,월,2024,4,1,17:53,경북,경북,예천,지보,도화,기,기타(직접입력),재투기,1.42,대한민국 경북 예천 지보,36.55224,128.39561
2024,4,1,14:11,월,2024,4,1,18:00,북부,경기,광주,초월,무갑,기,기타(직접입력),재처리부주의,1.2,대한민국 경기 광주 초월,37.3733591,127.2999508
2024,4,1,13:46,월,2024,4,1,16:00,경기,경기,남양주,진접,부평,담,기타(직접입력),담뱃불실화,0.6,대한민국 경기 남양주 진접,37.7200538,127.2032505
2024,3,25,4:47,월,2024,3,25,6:46,충북,충북,음성,금왕,용계,담,기타(직접입력),담뱃불실화추정,0.29,대한민국 충북 음성 금왕,36.9862352,127.5716381
2024,3,24,14:24,일,2024,3,24,15:43,경기,경기,연천,군남,황지,,농산폐기물소각,농산폐기물소각,0.34,대한민국 경기 연천 군남,38.067334,127.015837
2024,3,24,12:42,일,2024,3,24,15:00,경기,경기,화성,장안,장안,,기타(직접입력),농산폐기물소각(잡플),0.3,대한민국 경기 화성 장안,37.092921,126.8452033
2024,3,24,10:23,일,2024,3,24,17:15,경기,경기,안성,고삼,쌍지,담,담뱃불실화,담뱃불실화,4.53,대한민국 경기 안성 고삼,37.0703921,127.2962649
2024,3,23,13:29,토,2024,3,23,14:25,충남,충남,천안 동남,동,광덕,담,담뱃불실화,담뱃불실화,0.24,대한민국 충남 천안 동남 동,36.8067134,127.1516634
2024,3,23,12:54,토,2024,3,23,13:40,충남,충남,금산,남일,신천,기,기타(직접입력),용접불꽃부주의,0.08,대한민국 충남 금산 남일,36.0342262,127.5056363
2024,3,22,14:30,금,2024,3,22,15:41,충남,충남,청양,대치,이화,입,기타(직접입력),입산자실화,0.15,대한민국 충남 청양 대치,36.4476538,126.8581962
2024,3,22,13:32,금,2024,3,22,17:00,충남,충남,당진,석문,장고항,기,기타(직접입력),전기불비화(수목전도),0.49,대한민국 충남 당진 석문,37.0096458,126.5889323
2024,3,22,13:02,금,2024,3,22,18:00,전북,전북,무주,부남,고창,기,기타(직접입력),묘지소각추정,1.0,대한민국 전북 무주 부남,35.9729505,127.5594698
2024,3,22,12:34,금,2024,3,22,16:00,중부,충북,보은,속리산,북암,기,기타(직접입력),화목보일러재처리부주의,0.49,대한민국 충북 보은 속리산,36.5333074,127.8265805
2024,3,21,18:11,목,2024,3,21,19:15,충남,충남,예산,신양,대덕,,농산폐기물소각,농산부산물소각(콩대),0.08,대한민국 충남 예산 신양,36.60353,126.87385
2024,3,21,14:32,목,2024,3,21,17:06,경남,경남,거제,거제,옥산,입,기타(직접입력),입산자실화추정,0.02,대한민국 경남 거제 거제,34.888559,128.623199
2024,3,20,16:15,수,2024,3,20,19:25,전남,전남,해남,해남,남천,담,담뱃불실화,담뱃불실화,2.0,대한민국 전남 해남 해남,34.6369981,126.6372997
2024,3,20,13:48,수,2024,3,20,15:30,전북,전북,전주,덕진,산정,기,작업장실화,용접실화,0.82,대한민국 전북 전주 덕진,35.8293575,127.1338347
2024,3,20,10:46,수,2024,3,20,13:03,대구,대구,달성,하빈,묘,기,기타(직접입력),전선단락,0.09,대한민국 대구 달성 하빈,35.9012173,128.4420055
2024,3,20,9:41,수,2024,3,20,11:45,경기,경기,남양주,별내,용암,쓰,기타(직접입력),쓰레기소각,0.43,대한민국 경기 남양주 별내,37.642333,127.1276086
2024,3,20,8:40,수,2024,3,20,9:55,충남,충남,서산,인지,성,쓰,쓰레기소각,쓰레기소각,0.16,대한민국 충남 서산 인지,36.7557505,126.4256558
2024,3,20,1:20,수,2024,3,20,7:20,경남,경남,양산,원동,내포,기,기타(직접입력),전기스파크,0.98,대한민국 경남 양산 원동,35.3624248,128.9207978
2024,3,19,18:57,화,2024,3,19,22:44,전남,전남,강진,성전,영풍,담,담뱃불실화,담뱃불실화,0.2,대한민국 전남 강진 성전,34.69864,126.71623
2024,3,19,17:37,화,2024,3,19,19:19,전북,전북,남원,산내,중황,입,기타(직접입력),입산자실화추정,0.05,대한민국 전북 남원 산내,35.40046,127.61642
2024,3,19,16:08,화,2024,3,19,17:04,경기,경기,화성,양감,대양,기,기타(직접입력),원인미상,0.05,대한민국 경기 화성 양감,37.0815708,126.9455851
2024,3,19,14:39,화,2024,3,19,15:40,경기,경기,성남,수정,심곡,담,담뱃불실화,담뱃불실화,0.05,대한민국 경기 성남 수정,37.4332944,127.1304923
2024,3,18,15:58,월,2024,3,19,1:10,북부,경기,광주,초월,무갑,기,기타(직접입력),재처리부주의,2.77,대한민국 경기 광주 초월,37.3733591,127.2999508
2024,3,18,15:55,월,2024,3,18,17:39,경기,경기,양평,양동,단석,쓰,기타(직접입력),쓰레기소각,0.39,대한민국 경기 양평 양동,37.4202671,127.7547601
2024,3,18,14:30,월,2024,3,18,15:50,경남,경남,거창,웅양,산포,,농산폐기물소각,농산폐기물소각,0.97,대한민국 경남 거창 웅양,35.803051,127.915954
2024,3,18,14:10,월,2024,3,18,16:00,전북,전북,순창,인계,쌍암,쓰,기타(직접입력),쓰레기소각,0.54,대한민국 전북 순창 인계,35.42061,127.16134
2024,3,17,19:41,일,2024,3,17,21:05,대구,대구,군위,부계,달산,기,기타(직접입력),불씨취급부주의,0.06,대한민국 대구 군위 부계,36.101096,128.6634176
2024,3,17,15:55,일,2024,3,17,18:30,경기,경기,포천,영중,금주,,기타(직접입력),주택화재비화,0.5,대한민국 경기 포천 영중,38.0004613,127.2450827
2024,3,17,13:36,일,2024,3,17,18:17,전남,전남,순천,별량,대룡,쓰,기타(직접입력),쓰레기소각,2.09,대한민국 전남 순천 별량,34.86599,127.44284
2024,3,16,21:34,토,2024,3,16,22:30,경기,경기,용인 처인,백암,옥산,쓰,기타(직접입력),쓰레기소각,0.16,대한민국 경기 용인 처인 백암,37.1606781,127.3640013
2024,3,16,15:42,토,2024,3,16,17:30,경기,경기,파주,파평,덕천,쓰,기타(직접입력),쓰레기소각,0.07,대한민국 경기 파주 파평,37.92038,126.83832
2024,3,16,14:27,토,2024,3,16,18:10,전북,전북,임실,청웅,향교,기,작업장실화,산림사업장실화,4.0,대한민국 전북 임실 청웅,35.56731,127.21029
2024,3,16,12:04,토,2024,3,16,13:00,경남,경남,산청,단성,길,기,기타(직접입력),재처리부주의,0.15,대한민국 경남 산청 단성,35.297069,127.956132
2024,3,15,15:45,금,2024,3,15,17:00,전북,전북,장수,장계,야동,기,기타(직접입력),불씨취급(재투기)부주의 추정,0.19,대한민국 전북 장수 장계,35.7318229,127.5811959
2024,3,15,15:24,금,2024,3,15,16:00,강원,강원,정선,정선,덕송,쓰,쓰레기소각,생활쓰레기소각,0.07,대한민국 강원 정선 정선,37.3879456,128.6726322
2024,3,14,13:21,목,2024,3,14,14:50,세종,세종,금남,,봉암,기,기타(직접입력),불씨관리부주의(재투기),0.06,대한민국 세종 금남 nan,36.4607279,127.3028691
2024,3,14,11:53,목,2024,3,14,12:30,충남,충남,천안 동남,수신,해정,,농산폐기물소각,농산폐기물소각,0.04,대한민국 충남 천안 동남 수신,36.7452768,127.2894015
2024,3,14,11:23,목,2024,3,14,12:24,충남,충남,천안 동남,수신,신풍,,농산폐기물소각,농산폐기물소각,0.03,대한민국 충남 천안 동남 수신,36.7452768,127.2894015
2024,3,13,18:01,수,2024,3,13,19:45,경남,경남,창녕,도천,우강,,농산폐기물소각,농산폐기물소각,0.25,대한민국 경남 창녕 도천,35.41994,128.52729
2024,3,13,13:57,수,2024,3,13,14:31,경남,경남,산청,삼장,석남,기,기타(직접입력),재처리부주의,0.08,대한민국 경남 산청 삼장,35.33134,127.81981
2024,3,11,11:01,월,2024,3,11,11:49,충북,충북,괴산,감물,구월,쓰,기타(직접입력),쓰레기소각,0.14,대한민국 충북 괴산 감물,36.8467244,127.8835208
2024,3,10,15:34,일,2024,3,10,17:00,경기,경기,안산,단원,대부동,쓰,기타(직접입력),쓰레기소각,0.03,대한민국 경기 안산 단원,37.35009,126.822414
2024,3,10,14:38,일,2024,3,10,16:40,충남,충남,공주,정안,문천,,논밭두렁소각,밭두렁소각,0.29,대한민국 충남 공주 정안,36.5964474,127.1025991
2024,3,9,13:36,토,2024,3,9,15:35,경기,경기,양평,양평,백안,담,담뱃불실화,담뱃불실화,0.5,대한민국 경기 양평 양평,37.4928474,127.4918972
2024,3,9,13:00,토,2024,3,9,13:40,경남,경남,사천,용현,석계,기,기타(직접입력),성묘객실화,0.01,대한민국 경남 사천 용현,35.02061,128.0626
2024,3,9,12:59,토,2024,3,9,13:55,충북,충북,음성,삼성,천평,쓰,기타(직접입력),쓰레기소각,0.22,대한민국 충북 음성 삼성,37.0235591,127.4958277
2024,3,9,12:57,토,2024,3,9,14:40,충남,충남,서천,마산,시선,쓰,쓰레기소각,생활쓰레기(휴지)소각,0.21,대한민국 충남 서천 마산,36.120502,126.795058
2024,3,9,12:01,토,2024,3,9,13:15,경기,경기,화성,매송,야목,,기타(직접입력),농산폐기물소각,0.1,대한민국 경기 화성 매송,37.2647244,126.8884091
2024,3,8,18:44,금,2024,3,8,19:28,경기,경기,화성,팔탄,노하,담,담뱃불실화,담뱃불실화,0.01,대한민국 경기 화성 팔탄,37.1896737,126.8642644
2024,3,6,20:09,수,2024,3,6,21:50,경기,경기,하남,,감이,담,담뱃불실화,담뱃불실화,0.07,대한민국 경기 하남 nan,37.5397035,127.2235329
2024,3,4,13:43,월,2024,3,4,18:10,중부,충남,금산,제원,동곡,기,기타(직접입력),조사중,1.1,대한민국 충남 금산 제원,36.1276554,127.555505
2024,3,3,17:57,일,2024,3,3,19:45,충북,충북,청주 상당,낭성,이목,쓰,기타(직접입력),쓰레기소각,0.16,대한민국 충북 청주 상당 낭성,36.6222756,127.6028405
2024,2,17,17:03,토,2024,2,17,18:33,경북,경북,의성,다인,봉정,입,기타(직접입력),입산자실화,0.3,대한민국 경북 의성 다인,36.4489959,128.3576008
2024,2,14,17:41,수,2024,2,15,2:30,경기,경기,남양주,진접,내곡,기,기타(직접입력),미상,3.0,대한민국 경기 남양주 진접,37.7200538,127.2032505
2024,2,13,15:36,화,2024,2,13,17:13,경기,경기,화성,매송,송라,,기타(직접입력),농산부산물소각,0.13,대한민국 경기 화성 매송,37.2647244,126.8884091
2024,2,13,14:18,화,2024,2,13,15:10,충북,충북,청주 상당,남일,고은,쓰,기타(직접입력),쓰레기소각,0.03,대한민국 충북 청주 상당 남일,36.5657798,127.5100802
2024,2,12,13:02,월,2024,2,12,15:25,전남,전남,나주,다도,판촌,,기타(직접입력),농산부산물소각,0.2,대한민국 전남 나주 다도,34.9151535,126.8583853
2024,2,12,12:58,월,2024,2,12,14:20,경기,경기,가평,청평,상천,쓰,기타(직접입력),쓰레기소각,0.2,대한민국 경기 가평 청평,37.735508,127.4266359
2024,2,9,14:38,금,2024,2,9,16:15,경기,경기,용인 처인,원삼,사암,기,기타(직접입력),벌집채취훈증부주의,0.06,대한민국 경기 용인 처인 원삼,37.1635327,127.3157031
2024,2,4,13:33,일,2024,2,4,14:55,경기,경기,가평,청평,삼회,기,기타(직접입력),미상,0.07,대한민국 경기 가평 청평,37.735508,127.4266359
2024,1,30,13:14,화,2024,1,30,14:05,경북,경북,청도,청도,원정,쓰,기타(직접입력),쓰레기소각,0.08,대한민국 경북 청도 청도,35.6398546,128.7461654
2024,1,30,12:27,화,2024,1,30,14:07,경기,경기,이천,신둔,용면,기,기타(직접입력),재처리부주의,0.5,대한민국 경기 이천 신둔,37.30978,127.40321
2024,1,24,15:36,수,2024,1,24,16:00,경기,경기,파주,법원,대능,기,작업장실화,용접작업불씨부주의,0.02,대한민국 경기 파주 법원,37.8315143,126.8711299
2024,1,24,14:50,수,2024,1,24,22:00,전남,전남,광양,봉강,조령,,주택화재비화,창고누전,0.05,대한민국 전남 광양 봉강,35.02673,127.57056
2024,1,15,14:18,월,2024,1,15,19:30,전남,전남,고흥,금산,어전,담,기타(직접입력),담뱃불추정,0.3,대한민국 전남 고흥 금산,34.462446,127.129219
2024,1,12,20:15,금,2024,1,12,22:39,경북,경북,영천,고경,삼포,,주택화재비화,주택화재비화,0.1,대한민국 경북 영천 고경,36.003045,129.0683357
2024,1,8,12:10,월,2024,1,8,15:15,전남,전남,해남,화원,인지,,논밭두렁소각,밭두렁소각,0.1,대한민국 전남 해남 화원,34.68931,126.30737
2024,1,8,0:13,월,2024,1,8,7:00,부산,부산,기장,철마,웅천,기,기타(직접입력),농막물탱크코일과열,0.12,대한민국 부산 기장 철마,35.274794,129.150785
2023,12,27,14:57,수,2223,12,27,18:00,경남,경남,밀양,삼랑진,행곡,,농산폐기물소각,농산부산물소각,0.2,대한민국 경남 밀양 삼랑진,35.3990296,128.8438715
2023,12,27,12:59,수,2023,12,27,13:38,경북,경북,울진,울진,명도,쓰,쓰레기소각,쓰레기소각,0.02,대한민국 경북 울진 울진,36.993,129.4006
2023,12,26,12:21,화,2023,12,26,13:40,울산,울산,울주,온산,삼평,기,기타(직접입력),아궁이재투기추정,0.3,대한민국 울산 울주 온산,35.4259578,129.3507297
2023,12,9,14:36,토,2023,12,9,15:36,경북,경북,상주,화남,중눌,기,기타(직접입력),전선단락,0.07,대한민국 경북 상주 화남,36.4435325,127.8959083
2023,12,9,12:52,토,2023,12,9,15:00,충남,충남 ,서산,해미,황락,기,기타(직접입력),미상,0.01,대한민국 충남  서산 해미,36.7175368,126.5432623
2023,12,8,10:50,금,2023,12,8,11:53,전남,전남,해남,북일,운전,입,기타(직접입력),입산자실화,0.01,대한민국 전남 해남 북일,34.45664,126.68164
2023,12,7,12:32,목,2023,12,7,13:56,남부,경북,영주,풍기,전구,기,낙뢰,낙뢰,0.02,대한민국 경북 영주 풍기,36.8740554,128.5234721
2023,12,7,11:06,목,2023,12,7,13:37,충북,충북,제천,금성,중전,기,낙뢰,낙뢰추정,0.03,대한민국 충북 제천 금성,37.0619724,128.1674873
2023,12,7,9:17,목,2023,12,7,11:30,경남,경남,고성,동해,외산,입,기타(직접입력),입산자실화추정,0.01,대한민국 경남 고성 동해,35.03746,128.397
2023,12,4,15:05,월,2023,12,4,18:00,경기,경기,광주,남한산성,오전,입,기타(직접입력),입산자실화,0.2,대한민국 경기 광주 남한산성,37.4791368,127.1801588
2023,12,4,13:39,월,2023,12,4,15:14,강원,강원,양양,현남,전포매,입,기타(직접입력),입산자실화추정,0.26,대한민국 강원 양양 현남,37.9536647,128.7695801
2023,12,3,12:19,일,2023,12,3,13:35,전북,전북,완주,고산,양야,쓰,기타(직접입력),쓰레기소각추정,0.01,대한민국 전북 완주 고산,35.9788757,127.2042669
2023,12,3,12:10,일,2023,12,3,12:27,세종,세종,,금남,남곡,기,기타(직접입력),화기물취급부주의,0.05,대한민국 세종 nan 금남,36.4607279,127.3028691
2023,12,3,10:09,일,2023,12,3,12:21,경북,경북,성주,용암,운산,기,방화,방화,0.2,대한민국 경북 성주 용암,35.84581,128.3182
2023,12,2,11:39,토,2023,12,2,12:59,강원,강원,홍천,남,유목정,기,기타(직접입력),산불감시탑화재비화,0.02,대한민국 강원 홍천 남,37.6182116,127.7676638
2023,12,1,14:22,금,2023,12,1,15:30,강원,강원,양양,현남,원포,기,기타(직접입력),재처리부주의추정,0.02,대한민국 강원 양양 현남,37.9536647,128.7695801
2023,11,30,11:40,목,2023,11,30,15:30,경북,경북,경산,와촌,대한,쓰,쓰레기소각,쓰레기(낙엽)소각,0.3,대한민국 경북 경산 와촌,35.95022,128.81517
2023,11,28,10:29,화,2023,11,28,12:30,경남,경남,밀양,초동,덕산,,기타(직접입력),농막화재추정,0.21,대한민국 경남 밀양 초동,35.4212389,128.6728139
2023,11,27,8:28,월,2023,11,27,10:17,경북,경북,울진,울진,대흥,,주택화재비화,주택화재비화,0.04,대한민국 경북 울진 울진,36.993,129.4006
2023,11,26,8:07,일,2023,11,26,9:30,울산,울산,울주,서생,화산,입,기타(직접입력),입산자실화,0.01,대한민국 울산 울주 서생,35.345588,129.2928624
2023,11,23,21:01,목,2023,11,23,22:25,경북,경북,봉화,물야,북지,,주택화재비화,가옥화재비화,0.1,대한민국 경북 봉화 물야,36.97697,128.735148
